#'chr'	'start'	'end'	'D1535_D1480C05_cutran_zygotes_H3K27me3_1'	'D1535_D1480C06_cutran_zygotes_H3K27me3_2'	'L548_Zygote_4_rH3K27me3'	'L548_Zygote_5_rH3K27me3'	'SRR22286430_FGO_H3K27Ac_1'	'SRR22286444_FGO_H3K27Ac_2'	'L548_Zygote_4_rH3K27me3_pA_Cell1'	'L548_Zygote_4_rH3K27me3_pA_Cell2'	'L548_Zygote_4_rH3K27me3_pA_Cell3'	'L548_Zygote_4_rH3K27me3_pA_Cell4'	'L548_Zygote_5_rH3K27me3_pA_Cell1'	'L548_Zygote_5_rH3K27me3_pA_Cell3'	'L548_Zygote_5_rH3K27me3_pA_Cell4'	'L548_Zygote_5_rH3K27me3_pA_Cell5'	'L548_Zygote_5_rH3K27me3_pA_Cell6'	'L548_Zygote_5_rH3K27me3_pA_Cell7'	'L548_Zygote_5_rH3K27me3_pA_Cell8'
chr19	36500000	37000000	0.038582758270263674	0.038947996629565954	0.10891475256503756	0.11317704471919904	0.06968349484734786	0.08968020641556705	0.065703	0.160396625	0.13087863807678224	0.05635919952392578	0.17033238917828905	0.15924567592680897	0.0590097265625	0.0	0.1039231953125	0.06344924735058419	0.0
chr19	37000000	37500000	0.014468813339233399	0.022363736360147594	0.0565593215001099	0.03943933278942162	0.07803884027260227	0.10144782271033596	0.0328515	0.0	0.02617570743560791	0.30997539672851565	0.0657108671875	0.06865200269785977	0.0	0.0	0.0	0.01785297587674131	0.12639007873535157
chr19	37500000	38000000	0.01788204048156738	0.024121568558230996	0.15778783266189458	0.15022027225301177	0.06156925797151265	0.0902588663352139	0.0459921015625	0.21444733777443342	0.09597766933441162	0.30997562141418455	0.2409260949652633	0.06524643303849281	0.13037135355121915	0.0	0.157093535168431	0.06966156904513368	0.26963262634277346
chr19	38000000	38500000	0.02860867907714844	0.03466042047578096	0.05289154932764546	0.08819345967631333	0.06945581937047055	0.08934491876147166	0.0	0.10613936356896246	0.0	0.03757279968261719	0.12944412378473671	0.18937282806602354	0.11107236973652514	0.0	0.06311307170369686	0.0500083359375	0.0
chr19	38500000	39000000	0.058422012084960936	0.061262722134053704	0.1469950717361333	0.18142556209848643	0.05133460159382067	0.06745211463225032	0.0	0.1022771072503541	0.09597766933441162	0.3851211196899414	0.11350059375	0.12873250256735866	0.18299375340913993	0.0	0.19170895910906985	0.13640679015316057	0.5645433631896972
chr19	39000000	39500000	0.07505050384521485	0.0773287510305047	0.14992492507442856	0.20890139035254499	0.026305061635870684	0.03783307678176696	0.009491055511987926	0.19981419319338703	0.28793307247161865	0.22543679962158203	0.1194742890625	0.1492077966660727	0.2131584724300459	0.0	0.42115896838841704	0.21856550211929862	0.1011122444152832
chr19	39500000	40000000	0.04428466864013672	0.04980761052790284	0.07335601783787564	0.03409690763490938	0.04487332240857576	0.06709424419913235	0.13505554214426205	0.011617705244112961	0.04362620906829834	0.08453880081176758	0.05973714453125	0.02152871700580228	0.08661419540431994	0.0	0.08274791094288526	0.003420779993165818	0.0
chr19	40000000	40500000	0.02569785556793213	0.031820710845097896	0.05867376865209399	0.005748826296062437	0.058984437732897306	0.0794581368052471	0.010813162193095497	0.025305941439447595	0.11342814998626709	0.08453880081176758	0.0	0.006327486103198783	0.0	0.0	0.01865091178914328	0.013558282883650389	0.0
chr19	40500000	41000000	0.023471957969665527	0.03070977721403539	0.12156644179712477	0.13126152291426035	0.07421357538002417	0.09231184001775534	0.0417492362444045	0.11935257084919441	0.14832913856506347	0.19725720138549804	0.09586409332165881	0.21878594356767486	0.0337413955625513	0.0	0.08014369866291236	0.11444387764941583	0.10953826446533203
chr19	41000000	41500000	0.10015252110290528	0.08059240912456811	0.3918265146484375	0.34598916330260715	0.03640157162957442	0.047306849185989555	0.5138457420421625	0.26760997678381726	0.6543931091308594	0.12211159973144531	0.5485932264197196	0.20817065919631386	0.6690104091249487	0.0	0.1300542782778393	0.3012359781388088	0.3538926206588745
chr19	41500000	42000000	0.062376389419555665	0.06238711082553863	0.4425885771908967	0.37898366224549057	0.051807207712273845	0.05526817131134401	0.3987058387565947	0.2293800506595255	0.7154699411392212	0.4133008010864258	0.23548089359356095	0.3600328101967807	0.461348572265625	0.0	0.5306573632241917	0.2973732326793271	0.6319512678146362
chr19	42000000	42500000	0.06177608630371094	0.05082472843037546	0.21857600318444292	0.2580160763823482	0.04357259848825555	0.058294041706039246	0.3375609447384166	0.15304390753364022	0.24430684509277345	0.22543680114746092	0.2114066123557853	0.22051206437218923	0.17673435943261978	3.21285166015625	0.10292533099458395	0.31522879466442294	0.33704081802368163
chr19	42500000	43000000	0.03367157995605469	0.03771445154327154	0.21672717960507915	0.11766467070586523	0.07033281349904913	0.09007605777409565	0.024207386788693705	0.0	0.4537126364707947	0.4414803192138672	0.21689873485615038	0.13461555707165518	0.09600185505388752	0.0	0.0728766592388294	0.12502084765625	0.10111217021942139
chr19	43000000	43500000	0.04297794946289062	0.04187713092982769	0.1094909524668818	0.0693226510678295	0.06478620014552067	0.09184713143902513	0.05232762110692121	0.11674503860879958	0.2181310869216919	0.11271840057373046	0.0	0.0128857607421875	0.26214619941354206	0.0	0.07512173136693748	0.05339789942517975	0.0
chr19	43500000	44000000	0.02099633905029297	0.029434526364058255	0.10189490913473066	0.13968607345424425	0.06515732516158254	0.08930326759228074	0.13195908375471135	0.1447721074052762	0.06980193920135498	0.0	0.0	0.13452345585454395	0.2271715623972137	0.0	0.12635410892109797	0.1908860869181583	0.05055611343383789
chr19	44000000	44500000	0.018289328140258788	0.0231001698281914	0.04869269634650735	0.10257585684928744	0.07395157747288754	0.09688897797899361	0.06139953517714228	0.02282233445467422	0.13087865791320802	0.0	0.05376342578125	0.03943446992670605	0.28108533646304823	0.0	0.16875033158696454	0.08077040037541192	0.10953823776245117
chr19	44500000	45000000	0.04637617999267578	0.05941044710154832	0.27064591498161766	0.24071660991383406	0.048766235235916944	0.06549459087022527	0.2418365406724164	0.15799046258631375	0.12215317058563233	0.6387375621795655	0.15830346875	0.36724450390625	0.4366479190059062	0.0	0.032476	0.22967417224128409	0.0
chr19	45000000	45500000	0.03355318576812744	0.04595408456362784	0.2155045859375	0.1542826256818002	0.06337815903513055	0.0784755527393387	0.24397758621636648	0.053441435851186256	0.08725242900848389	0.5166259185791016	0.10058702625757585	0.13207916796875	0.2415687424514358	2.008032112121582	0.10089889887857993	0.19066484460895372	0.1432423484802246
chr19	45500000	46000000	0.012590500556945801	0.01667616806563735	0.03331677771265367	0.04001116645003145	0.07621235539165297	0.09447712641851587	0.04411334379344988	0.0	0.07852718868255615	0.0	0.036808407336174166	0.0	0.09185188906359663	0.0	0.02900506987142007	0.04253252163182482	0.07583418426513672
chr19	46000000	46500000	0.014998474430084228	0.021967252895362676	0.0932000807142331	0.08957308057618289	0.07667299932218853	0.08756654761348863	0.236530828125	0.01804618911699938	0.07852718868255615	0.0	0.0	0.18684371875	0.03411591290908192	0.0	0.05196156640625	0.07075771730007678	0.10953826904296875
chr19	46500000	47000000	0.01187104447555542	0.01716452448979765	0.05960070576683883	0.05289090346143694	0.07291007916902241	0.08019685267087638	0.0328515	0.04195284406399388	0.0	0.18786399993896485	0.007470262535010535	0.0515431015625	0.06790331911958448	1.0040184051513672	0.0	0.14148300788973564	0.0
chr19	47000000	47500000	0.011000965423583984	0.018064494159460067	0.1057931806640625	0.10901885851589488	0.07218595277324476	0.08403875662562359	0.010837607695139912	0.14964136976446307	0.1745048638343811	0.10332520065307617	0.17771492887123946	0.11930075677617677	0.07984888106782853	0.0	0.0	0.08751456640625	0.16852043228149413
chr19	47500000	48000000	0.035371572677612304	0.038895553361043333	0.0940383779296875	0.18161362962423067	0.06250051458258378	0.08619571394697442	0.2222855551537914	0.016373237679543646	0.061076708030700685	0.0	0.0	0.19706684835706614	0.2604030229720808	0.0	0.21108589226750984	0.270878427734375	0.05898212432861328
chr19	48000000	48500000	0.03772790353393555	0.035957039269045	0.0470191708984375	0.0600742822265625	0.07361898682122481	0.10271913579825895	0.06254034496356871	0.039531169905276206	0.061076708030700685	0.04696599960327148	0.0716845859375	0.037991133148007096	0.002984039712674272	0.0	0.2500729592949901	0.0	0.05898212432861328
chr19	48500000	49000000	0.051834992584228516	0.045271873050063846	0.11258248717481217	0.08083993163112377	0.06352475885491622	0.08601489397168446	0.060662009224091165	0.2591316352027266	0.04362620906829834	0.2724028007507324	0.137395458984375	0.09135112894248289	0.0	0.0	0.08979320499894858	0.07397878242023667	0.13481632843017577
chr19	49000000	49500000	0.08855545483398437	0.08191515762192011	0.16086934910236175	0.1510739956295661	0.04725390753575376	0.06625253007858921	0.18289826683977986	0.1861621170657755	0.08725246772766113	0.0	0.06695665314697122	0.1093542051488654	0.31101884666221563	0.0	0.15714899418518177	0.2033542460211953	0.06740816497802735
chr19	49500000	50000000	0.06672478076171875	0.06382712587207556	0.16147563540251358	0.10601581199433423	0.05074950598064222	0.06614092247112688	0.24264172393612898	0.1567615778262217	0.17450484886169434	0.03757279968261719	0.1771361061650489	0.05056725379927673	0.14496541115028433	0.0	0.05833203909711965	0.08939476452731801	0.11796429901123047
chr19	50000000	50500000	0.08979970751953124	0.09507855667430162	0.21467283998361572	0.20660343184490174	0.04000861640849867	0.059086824661438726	0.12881933694214595	0.30215843093794265	0.2443068063735962	0.14089800033569336	0.14039849377568744	0.2416082265625	0.48577036608054946	0.0	0.11756173147271973	0.14346307222934765	0.04213010406494141
chr19	50500000	51000000	0.12410149572753906	0.1093500049097538	0.2744288335048354	0.23512742698897496	0.03003907542981599	0.03563042237212859	0.014981159815312284	0.21529928838194937	0.4624378471374512	0.5541988044738769	0.2669616906255216	0.11461500779869699	0.3727024566073728	0.0	0.3239709163589365	0.24826881448940236	0.11796428833007812
chr19	51000000	51500000	0.10097932427978516	0.09432975927305222	0.23141815398717233	0.15406136194050762	0.028985821215177836	0.03846467296970321	0.31506169355452096	0.094965706461358	0.20068056640625	0.20665040130615234	0.17291968128677085	0.11930697185630319	0.20370211676520272	0.0	0.1683079712987111	0.13335556640625	0.1348163299560547
chr19	51500000	52000000	0.053236941345214846	0.04884373390302062	0.06471650634390984	0.05012349067587296	0.06383892081009715	0.10149874536836005	0.20473810265677078	0.004956885844546742	0.0	0.14089800109863282	0.0836320078125	0.11431257659914071	0.0	0.0	0.07865018751025768	0.0	0.0
chr19	52000000	52500000	0.06256284948730469	0.05742782926878333	0.006253189617966752	0.06065380511374777	0.0684338441073769	0.10398878554093693	0.0	0.02420612587420326	0.0	0.0	0.10354724456652131	0.038338584370859095	0.16740585100061411	0.0	0.030854582440915806	0.03750625390625	0.0
chr19	52500000	53000000	0.06802895861816406	0.06765940569327772	0.13700896273577365	0.18055050230701186	0.04570555875677812	0.06172954418255909	0.1116951015625	0.1529716516853311	0.10470291709899902	0.20665040130615234	0.13540139215222868	0.206172345703125	0.2295686607181359	0.0	0.19904210203691738	0.14978033004886906	0.11796429901123047
chr19	53000000	53500000	0.03675377459716797	0.035558796201661226	0.3531499443933824	0.2288235377889204	0.058262768479196654	0.06588735235071758	0.4195621207788519	0.20704816157821354	0.41008633394241334	0.27240280151367186	0.061457521917768924	0.3584440007541459	0.02843634914404873	0.0	0.37692280747438145	0.24530745522323438	0.28648432426452636
chr19	53500000	54000000	0.027313882080078126	0.036534427708521486	0.07015297519506274	0.2039162386558262	0.06601251871370015	0.07882229019449993	0.19804609406489807	0.026390260955205382	0.07852718868255615	0.02817959976196289	0.05801671636348108	0.23752293869897909	0.11640570554345127	0.0	0.14662321117278537	0.43838459168102156	0.05898212432861328
chr19	54000000	54500000	0.061028711669921874	0.05197957685430348	0.13119171304797395	0.14621562325104845	0.05296575633320056	0.06909692409037396	0.11405411483303136	0.0	0.30538348865509035	0.12211160049438477	0.3106331875	0.2123695019252053	0.13015019696618796	0.0	0.077942328125	0.0791798671875	0.02527808303833008
chr19	54500000	55000000	0.05916826654052734	0.05554108989882469	0.22285502977641466	0.10803010194695607	0.056959647372597136	0.07857415097716917	0.07648458829196864	0.13227661620817102	0.3839106773376465	0.3381552017211914	0.0	0.09366762698104471	0.15423652107875954	0.0	0.34724601704119995	0.048718371068004786	0.06740816497802735
chr19	55000000	55500000	0.06487462162780762	0.06950474493151904	0.4181521149996004	0.21490671212432913	0.04882747176802786	0.051975481537232915	0.28252290625	0.5062583056557631	0.6194922739028931	0.4133008010864258	0.2787994930762917	0.3182698891003955	0.15013945383005248	0.0	0.26979741655255	0.1123980898694952	0.06740816497802735
chr19	55500000	56000000	0.020877606521606445	0.02329787352696061	0.13794096238610934	0.14007405288033611	0.05963780341700504	0.0661977465182385	0.058501694519804665	0.19265251932099858	0.21813109011650086	0.0	0.07797485790058051	0.26188425214370054	0.09681796870697103	0.0	0.12168176788681684	0.1041840078125	0.08426020812988282
chr19	56000000	56500000	0.03894601672363281	0.03898347405099869	0.3574189717820892	0.42128777300181985	0.047175645193802684	0.06709654308521316	0.5221934050679211	0.09473851975256728	0.200680597114563	0.5917714992523193	0.4072400095718283	0.4281574935215289	0.1931960823066633	0.0	0.760748828425037	0.26671112109375	0.615099034500122
chr19	56500000	57000000	0.018416778335571288	0.022519590230211616	0.105793169921875	0.10235088880203513	0.06205090040588379	0.0713584515820239	0.23402205666227424	0.021872291015625	0.11342815914154053	0.07514559936523438	0.1141217390606745	0.14042517862639411	0.09086692750199066	0.0	0.16329552868814623	0.0541756953125	0.02527808303833008
chr19	57000000	57500000	0.039599938095092775	0.03923967706039548	0.08032443505859375	0.16102384416116972	0.06861088113082082	0.07276497811282974	0.0	0.14581509375	0.18323008480072023	0.0	0.09639350283409309	0.1441433326920688	0.0911968828125	0.0	0.1900801564070706	0.26867368040368483	0.17694637126922608
chr19	57500000	58000000	0.07684044079589844	0.0682416423189044	0.092079208984375	0.3785463638343531	0.04785246827617445	0.057092181656711066	0.0	0.02916301171875	0.2094058837890625	0.17847080154418946	0.8952428409159069	0.16592501662571774	0.5079612761941423	2.008033395385742	0.3360305037491794	0.271502722082834	0.2527806060791016
chr19	58000000	58500000	0.02183386639404297	0.027841600716367362	0.27231943359375	0.31561057570603873	0.07269578523495324	0.08184871476727222	0.02628119921875	0.0947798359375	0.3839106918334961	0.7326695228576661	0.149342875	0.40014505373681813	0.4308298175558577	0.8032128997802734	0.0779423671875	0.46415778501348115	0.18537245330810548
chr19	58500000	59000000	0.0387384599609375	0.03766647939825058	0.101874873046875	0.10885323011586145	0.062259658782958985	0.0744047647898111	0.0	0.27822598480656874	0.07852719373703003	0.06575240097045898	0.05376342578125	0.13349843944575293	0.0697387421875	2.6104415924072266	0.0	0.11251876953125	0.16009437637329102
chr19	59000000	59500000	0.0766994282836914	0.06912722173514962	0.2862037104492188	0.3808326945961545	0.0474590895690918	0.05651236377150754	0.07106120065789474	0.42444395966492565	0.29665827560424807	0.3945146606445312	0.7070558146932112	0.3666842056609882	0.43877238606467245	0.0	0.33865094980215515	0.2017859297998427	0.06740816497802735
chr19	59500000	60000000	0.07902529943847657	0.0649431894480288	0.180069859375	0.16923384573176642	0.05502320525962428	0.0760990304271744	0.16546960793585527	0.28135499178912887	0.19195533866882325	0.0	0.3664011662948291	0.2739781666494652	0.09767966081032756	0.0	0.16797431972909485	0.09826408582515728	0.07583418426513672
chr19	60000000	60500000	0.07702858038330078	0.0710851708662212	0.12105032736073369	0.0965343326543043	0.04820145794998972	0.06156740955159751	0.21681990625	0.2512883666010092	0.0	0.03757279968261719	0.1352114676478527	0.18137981716337612	0.0	0.0	0.05196156640625	0.0666777734375	0.0
chr19	60500000	61000000	0.02088864163208008	0.02630451351363957	0.02859531469539242	0.05548933656468529	0.0857803798828125	0.11666807242170588	0.02048858028356571	0.07060981927230879	0.0	0.0	0.3437023025953434	0.06547949643066876	0.0	0.0	0.0	0.0	0.0
chr19	61000000	61431566	0.024988371808925682	0.03076739670893164	0.13077728788347134	0.11893598070538214	0.06042069750117703	0.07801543953118106	0.052384144528512776	0.17738407518436491	0.15163222456108993	0.13059230867785052	0.2500762244216569	0.05971639884238448	0.024860725695055912	0.0	0.03010060897768244	0.18829925130223418	0.19524250482288982
chr5_JH584296_random	0	199368	0.0	0.0	0.0	0.0	0.0758342976354107	0.13549412456840176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chrUn_GL456366	0	47073	0.0	0.0	0.0	0.0	0.0635077627414302	0.07735751432044793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr4_JH584295_random	0	1976	0.0	0.0	0.0	0.0	0.0016791422225474588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr9	0	500000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr9	500000	1000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr9	1000000	1500000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr9	1500000	2000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr9	2000000	2500000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr9	2500000	3000000	0.7168212734375	0.8923981914367676	0.009083062942075606	0.14720857719966157	0.1529288317228618	0.07559001616622742	0.24899305426420432	0.17902627877124647	0.0	0.0	0.17783549619773847	0.06295938724702858	0.07692892082223067	0.0	0.017573175631231532	0.22259553568753743	0.0
chr9	3000000	3500000	0.9554239522094726	1.3898203309317827	0.6354716157688619	0.28938769526127583	0.2381910938287032	0.0997328804284521	0.28320128948579565	0.5208863149787536	0.43626210317611697	0.958106043624878	0.188324791729527	0.5169003158779714	0.08937124324026932	0.0	0.027893218900018467	0.33999824946871254	0.8763060111999512
chr9	3500000	4000000	0.03940262738037109	0.047685356448054314	0.033099824448529415	0.020535865095023444	0.05168883082179019	0.06733867144407708	0.0	0.10285541709454675	0.0	0.07514560012817383	0.040052249182109555	0.04016196562550193	0.0	0.0	0.0	0.0	0.0
chr9	4000000	4500000	0.03696011297607422	0.04147035241985321	0.10599858570772058	0.02793544337727589	0.05082859625163831	0.06699226182868682	0.0328515	0.04295969228045326	0.06980193920135498	0.2817960006713867	0.0358422109375	0.04359554609324807	0.026822603515625	0.0	0.003626566492799114	0.03333888671875	0.04213010406494141
chr9	4500000	5000000	0.03434380429077148	0.03534760013341904	0.035264392578125	0.06067773547301316	0.06324702413217645	0.08638093408975257	0.0	0.131233578125	0.0	0.0	0.1254480078125	0.028992990234375	0.0	0.0	0.06782063077282588	0.0	0.24435431575775146
chr9	5000000	5500000	0.034136574371337894	0.03288448524832725	0.06269223828125	0.017067828162178774	0.07456098402485095	0.10259465601615446	0.0	0.0874890703125	0.17450484886169434	0.0	0.045108703453590505	0.012885791015625	0.0	0.0	0.0	0.0	0.05055611343383789
chr9	5500000	6000000	0.030823323425292967	0.03277581535792351	0.021550455078125	0.019315189415946225	0.08095568900339227	0.11058260237287039	0.0	0.0	0.0	0.10332520065307617	0.020602163733909495	0.0322144296875	0.0	0.0	0.0	0.0	0.1011122444152832
chr9	6000000	6500000	0.04596347485351562	0.04333340165543556	0.03330524462890625	0.02309479507654559	0.07372523084620426	0.10273876274936171	0.0	0.12394284375	0.0	0.0	0.0	0.048321669921875	0.0	0.0	0.0	0.0416736171875	0.0
chr9	6500000	7000000	0.03521774774169922	0.03433261468958854	0.03918265234375	0.07196143511542907	0.05548340122423674	0.07246309728856833	0.05913269921875	0.0801983125	0.0	0.0	0.07168453125	0.1610721171875	0.06437424609375	0.0	0.032476	0.06178378531072124	0.04213010406494141
chr9	7000000	7500000	0.038088291809082034	0.03880129347419739	0.07444700390625	0.06739816580411909	0.05689613527639289	0.07537523537987399	0.0788436015625	0.015846550416076487	0.061076708030700685	0.17847080154418946	0.0	0.03865730859375	0.0	0.0	0.0	0.12169738821460502	0.18537244873046874
chr9	7500000	8000000	0.020923509765625	0.023504336950302122	0.037223521484375	0.04218157606006328	0.0812899622160259	0.0942814548075113	0.0	0.12267779333392351	0.0	0.0	0.24337189673032888	0.0	0.025011290118243244	0.0	0.0	0.020719457822329986	0.0
chr9	8000000	8500000	0.02851532632446289	0.032076623471736905	0.09199405808423913	0.045825111573367217	0.07039672293251438	0.09801496471873823	0.0	0.05832603125	0.15705436820983887	0.20665040130615234	0.0851823962384211	0.0257715390625	0.017904881756756755	0.0	0.0	0.12599962451084107	0.0
chr9	8500000	9000000	0.0623505407409668	0.05793900804615021	0.043186094259510865	0.03203080064699331	0.054471062101665295	0.07184631696512613	0.047406388444330864	0.0656167890625	0.0	0.0	0.056242548994539135	0.05798598046875	0.0	0.0	0.0	0.06569898877040893	0.033704096412658695
chr9	9000000	9500000	0.03584649905395508	0.03445363199806213	0.06150973976732337	0.059850831988700955	0.0717449019719174	0.08609570578370611	0.03143721311816913	0.13439453783972202	0.052351479148864746	0.0	0.03303015690848494	0.09877607803465306	0.0889311723404192	0.0	0.0	0.03750625390625	0.06740816497802735
chr9	9500000	10000000	0.051568174774169924	0.05404772592687607	0.05799734324048913	0.17496525843214625	0.052552336826525235	0.06993721316822465	0.0	0.08358459057962997	0.0	0.26300960159301756	0.20370155431327194	0.059074636809096935	0.34611368820333316	0.0	0.0	0.23847839784301977	0.0
chr9	10000000	10500000	0.11071571527099609	0.09263360762310029	0.20236683265565056	0.21805643270283634	0.024952040290430973	0.031027050286534318	0.3450530565484265	0.18580585342986453	0.20940585651397706	0.0	0.2742450197219498	0.183622259765625	0.45279555547930744	0.0	0.06646786513724766	0.23176422526821824	0.34546683807373046
chr9	10500000	11000000	0.07129829095458984	0.06264998176050186	0.11432614634950447	0.15694840483582953	0.04007915669089869	0.05392156535302588	0.08414221447768098	0.35573414832960787	0.052351479148864746	0.0	0.27164573889703125	0.10308615625	0.18506369921131519	0.0	0.2177281808722612	0.0901088846731763	0.12639005966186523
chr9	11000000	11500000	0.04664751019287109	0.04787113352966309	0.045746491697969946	0.07774883782659489	0.055055263719257556	0.07999740423400144	0.037296041473892524	0.04975476044617563	0.0	0.0	0.13485052803972294	0.03467215632779874	0.04828068359375	0.0	0.06654459461549114	0.08549208324829613	0.02527808303833008
chr9	11500000	12000000	0.05684194671630859	0.05549857728433609	0.08171737257732577	0.08138856860145012	0.04371102547655607	0.05959077252234034	0.00621023493697194	0.138854791585517	0.0	0.16907760162353516	0.0	0.07985311849000161	0.0	0.0	0.0390127419759355	0.16935867330736967	0.23592828674316407
chr9	12000000	12500000	0.06421693206787109	0.061067471656799314	0.09264541648517424	0.059855176614329965	0.040021321266575864	0.056162508999376415	0.07263336662552805	0.145484645914483	0.07852718868255615	0.10332520065307617	0.11691890411122788	0.036882565025949644	0.02240968711562024	1.8072303924560547	0.041760920985146895	0.08078038019116986	0.09268622436523437
chr9	12500000	13000000	0.05925600109863281	0.05753802220964432	0.0	0.06648899290518806	0.04656089025075812	0.06275338818506447	0.0	0.0	0.0	0.0	0.03839767792002211	0.032214421875	0.08488072304062975	0.0	0.07511107141391761	0.1291881953125	0.0
chr9	13000000	13500000	0.0639477015991211	0.06017884768199921	0.031346115234375	0.12836091560280288	0.03885615912668328	0.04610028968020519	0.0	0.0801983125	0.0	0.04696599960327148	0.04186536502232329	0.13608914851529877	0.18891303890636896	2.409639401245117	0.05196156640625	0.12863637337103057	0.13481632843017577
chr9	13500000	14000000	0.04668492541503906	0.04273745109796524	0.06800343569922873	0.1351862462934138	0.06610475595253391	0.07438588250217668	0.0	0.10936134375	0.13087864723205567	0.0	0.06052880300901538	0.19571945695345128	0.07931301578113104	0.0	0.05742272240942475	0.11406435044843469	0.24435458221435546
chr9	14000000	14500000	0.021895880294799806	0.028196971130609514	0.024075791351552512	0.04613155148268956	0.08901013848234478	0.11678506718867658	0.0	0.1020705546875	0.02617570743560791	0.0	0.040975007749911335	0.028992990234375	0.0	0.0	0.014024418215575249	0.15736604180553473	0.06740816497802735
chr9	14500000	15000000	0.03682638291931152	0.038544621930122376	0.29568874505974263	0.09789356099040401	0.06515709187718442	0.07847183209596198	0.5060381463585671	0.16004551838040015	0.10470296325683594	0.40390760192871095	0.14973618329319402	0.164950735868234	0.012848710922630376	0.0	0.11428474630339118	0.10704049627396645	0.03370409469604492
chr9	15000000	15500000	0.02183916256713867	0.023426583862543107	0.058172704738451084	0.07370980377331524	0.07314709176153884	0.08005558759133212	0.03155383875371822	0.11700323161959986	0.0	0.09393200073242187	0.059343828425556	0.09260328175380962	0.05541466017335007	0.0	0.0026287810403588133	0.024334960619780743	0.1769464340209961
chr9	15500000	16000000	0.056142036254882816	0.057126217987537385	0.21937772954963236	0.17328866461309012	0.05163181182861328	0.07138984216235057	0.11943777660646461	0.4241856956444759	0.0	0.3005824012756348	0.10790922527910633	0.16445508589358135	0.15168194531026954	0.0	0.1299038984375	0.18461734663112267	0.3201887664794922
chr9	16000000	16500000	0.037091314147949216	0.03754194849014282	0.05760148276154891	0.05243560985109487	0.06493928781770406	0.08596723716055629	0.0	0.17441532861881417	0.0	0.04696599960327148	0.09732673523624615	0.08257366596041298	0.0	0.0	0.0	0.12158007245169263	0.0
chr9	16500000	17000000	0.04519821978759766	0.042524138008117676	0.04940421399456522	0.034191843926392636	0.07523850231772974	0.1144887337389107	0.018815066585802454	0.1086023370648349	0.02617570743560791	0.0	0.033712633234647515	0.03339830083646201	0.0	0.0	0.00988403995812305	0.08751458984375	0.0
chr9	17000000	17500000	0.04457686172485351	0.0422535834851265	0.04659326159137228	0.03046019775390625	0.06023529216565583	0.09148455505518167	0.03374733575794754	0.05103529296875	0.07852718868255615	0.06575240097045898	0.0	0.0257715390625	0.0	0.0	0.04207752644812695	0.0458409765625	0.07583418426513672
chr9	17500000	18000000	0.040597564422607424	0.04149403902196884	0.0	0.015752599243921406	0.06824920051012541	0.09295314219058852	0.003992293831540433	0.0	0.0	0.0	0.05694148780384842	0.0193286796875	0.0	0.0	0.024867862444608566	0.02366580716372079	0.0
chr9	18000000	18500000	0.04039927169799805	0.03743982872962952	0.08228355615234376	0.14001376664769172	0.06900406552927116	0.0959507255458602	0.09456220812158457	0.0776372557376505	0.0	0.14089800033569336	0.36240395510599643	0.08740220593014676	0.0	1.0040184051513672	0.05307446568039143	0.1096897358050292	0.1011122444152832
chr9	18500000	19000000	0.03352977981567383	0.03699379406452179	0.10360400885150256	0.020468580095062	0.06008805170641447	0.08374752451076278	0.0	0.009851814574849505	0.20068057899475097	0.06575240097045898	0.10508565282359644	0.009241081179228236	0.0	0.0	0.01454570884621697	0.03171086681302426	0.1011122444152832
chr9	19000000	19500000	0.03150879507446289	0.03563994374990463	0.027657836851622444	0.05857752902739773	0.053447562456632916	0.0788590064910521	0.0	0.0	0.11342814998626709	0.22543680114746092	0.043071761688433616	0.031479698818462895	0.0	0.0	0.01793029115378303	0.1705996455493559	0.0
chr9	19500000	20000000	0.041008269744873045	0.04343571780347824	0.10283189358465873	0.07890121137634724	0.038058436383699115	0.06487980184899755	0.1288942093054802	0.153105859375	0.12215341835021973	0.0	0.04778971484375	0.0490563714940371	0.04620389743231348	0.0	0.07718655659799155	0.22127956902992063	0.0
chr9	20000000	20500000	0.03486839126586914	0.03932702898716926	0.09122381475033968	0.04622949751852329	0.04642060496601305	0.06258802129207748	0.05393136220226993	0.13852434375	0.0	0.12211159973144531	0.01652875387136986	0.06920564754030477	0.055721993192686524	0.0	0.029331259837108156	0.013982746732699221	0.0
