#'chr'	'start'	'end'	'D1535_D1480C05_H3K27me3_bulk_r1'	'D1535_D1480C06_H3K27me3_bulk_r2'	'GSM7645437_H3K27me3_zygote.mm10'	'L548_Zygote_rH3K27me3'	'L548_Zygote_4_rH3K27me3_pA_Cell1'	'L548_Zygote_5_rH3K27me3_pA_Cell6'	'L548_Zygote_rH3K4me1'	'L548_Zygote_4_rH3K4me1_pA_Cell5'	'L548_Zygote_5_rH3K4me1_pA_Cell10'	'GSM7645420_H3K4me1_zygote.mm10'	'D1888_Zygotes_all_rH3K27me3_RNA_pseudobulk'	'D1888_Zygotes_all_rH3K4me1_RNA_pseudobulk'
chr3	37000000	37500000	0.05465199088344574	0.04912631971186399	0.38062200552568043	0.14030491281726784	0.20464644331713627	0.0844375703125	0.16130163071256695	0.1959438454688218	0.19560811755453297	0.4522734107993522	0.017520484920798756	0.013512643460672956
chr3	37500000	38000000	0.04743480069446564	0.03940561279243231	0.3656174250719844	0.13880398707587752	0.03423625059588404	0.09742796875	0.15582426390445595	0.19550795396362242	0.18544010727966515	0.41023989130978467	0.02588251392183147	0.008572439086817957
chr3	38000000	38500000	0.10135717700366974	0.09051965923859924	0.6007442190892034	0.2281318519794937	0.2194325375552283	0.1558846953125	0.14142409347087206	0.10340624164437064	0.1467734257175433	0.39211825974776104	0.003087074152017226	0.004108657671285692
chr3	38500000	39000000	0.0365207163816452	0.03818138653824479	0.30749431913732944	0.04894439839495744	0.2058295071978432	0.0482631708386545	0.13970390583554662	0.10879486516675065	0.11874857403009588	0.41850076093273625	0.015965837923182815	0.010040598228744558
chr3	39000000	39500000	0.12926180250587463	0.10817826126103103	0.6598322352429471	0.2592956642514024	0.2672321021771568	0.21933653322620475	0.15360312385562935	0.21971171772196132	0.10683387935425216	0.3231815043081888	0.000453336514185198	0.0005710374018989446
chr3	39500000	40000000	0.05537024357032776	0.051994429816558954	0.4016859322525365	0.06060301981625639	0.34901784655622625	0.08215229292803986	0.13626815992810026	0.0954259361294777	0.1904474571899003	0.42227224276212366	0.0007015560613244497	0.0014920818496001686
chr3	40000000	40500000	0.12337093216094971	0.11789125608763099	0.7203382038353868	0.2861244696801873	0.26202006750627377	0.19584446394460087	0.17693946130710175	0.179253171097753	0.12302727756322994	0.3910495462170112	0.0006300755715868054	0.0011313666246064392
chr3	40500000	41000000	0.02347012382450104	0.02256369422481954	0.22236270921603557	0.07090825829294825	0.065703	0.0	0.1455950622734301	0.22230433229255192	0.11218181765983402	0.3588712453583508	0.05321175287651197	0.06556575870374443
chr3	41000000	41500000	0.1254371684217453	0.10701341594232619	0.6671028783686336	0.5919382570329125	1.0033129674286394	0.5972150348360182	0.21906433905160305	0.1966253588470366	0.18962024944554595	0.44641246989031536	0.031141540700114895	0.015558380000945499
chr3	41500000	42000000	0.10037663288269044	0.08051622054091095	0.5339944715424072	0.25361429550769754	0.11530288534409881	0.18251112303661732	0.16326807744987565	0.13698416595598195	0.15809520689006767	0.4099022390940597	0.034803954593174036	0.034767040111804356
chr3	42000000	42500000	0.13547431665878296	0.10799560496941209	0.6953214534457759	0.24411892512988892	0.17713378306187502	0.2814917631780642	0.1091918929928481	0.11907482797784125	0.09687750403839009	0.2850761840254621	4.732613702533675e-05	0.00016812944432018803
chr3	42500000	43000000	0.058019398458099364	0.051612150226026776	0.3835543458979305	0.07688662757217193	0.16560761819154035	0.13389796566805018	0.07853324921082007	0.0885807548699744	0.08129012298172973	0.35414052744497904	0.003790532747197835	0.011137911097127568
chr3	43000000	43500000	0.07691185014953612	0.06166240822392702	0.4594071575364183	0.06972472513949816	0.3060534530050965	0.03897119921875	0.08908101283117736	0.0482863759765625	0.08018115737288248	0.24760380396847606	0.002039256275022616	0.002976640362704873
chr3	43500000	44000000	0.06101552436294555	0.049686285583138465	0.38673199850064116	0.08223149952672003	0.009565920724713685	0.0888060779483757	0.07631200560712334	0.07978511910702937	0.07957705839214903	0.25620113432051494	0.006782806464507931	0.021158998131936065
chr3	44000000	44500000	0.07811270528793335	0.06956227872161568	0.46214058196738733	0.12306017604469767	0.04956677849403632	0.1190402228328743	0.07121177779369162	0.08217541995547063	0.09040561977974734	0.22688082106278581	0.000560883812834982	0.00037453384754157
chr3	44500000	45000000	0.052534357958984375	0.046374189291507	0.306482833025655	0.039255230876114156	0.1051248046875	0.025980798828125	0.06564168845723854	0.0563340849609375	0.08069746134522306	0.2546526308802163	0.0014977323185141945	0.0012248124262877963
chr3	45000000	45500000	0.04849891299972534	0.04034398924031854	0.2925835760269896	0.017486573950367783	0.0	0.0005044893054946506	0.08161131216453785	0.017659370584618424	0.1057370195423473	0.31265637405023344	0.012744074449181067	0.0032664132050363014
chr3	45500000	46000000	0.08737459319458007	0.06986091851426661	0.5463924126175462	0.024081542398258132	0.06709131524324664	0.2297210860153141	0.08705791869855169	0.07589546169077221	0.10228746464482061	0.2540059410727896	0.0017535322488949434	0.013678490272263557
chr3	46000000	46500000	0.07109996285476686	0.06606700052930414	0.40281714864576057	0.11612032482962856	0.21543158319425335	0.2049523543666913	0.08694370477221709	0.06649286108305631	0.08141060110175649	0.2675615032482613	0.01313598002786397	0.02803928072078042
chr3	46500000	47000000	0.0795228766418457	0.06458129437942803	0.40379795992934736	0.11448375427797039	0.2316671203089271	0.10091193699833569	0.07286078567728371	0.08191794239715097	0.07222289350973314	0.26259210438798114	0.000270210612818843	0.00024443254862540915
chr3	47000000	47500000	0.08654775774879456	0.0679685688648969	0.4358292297614832	0.11362352670527628	0.3016980401579819	0.2498286098766643	0.06587385730974601	0.10000533589408245	0.05446840148268164	0.2644077662591701	0.0005106673389849116	0.000283904319673199
chr3	47500000	48000000	0.066388824691391	0.05730353325869143	0.40454017360192446	0.0850029244074799	0.08635149697940082	0.05423726522238634	0.0743581378838125	0.11139155732611819	0.08323932692623459	0.28049914593356995	0.007933191882193578	0.015847356383368892
chr3	48000000	48500000	0.10969665141906737	0.08931297267131508	0.5528070369016994	0.18757319936985273	0.3538239860569796	0.07566668399636366	0.061597431666364576	0.07634063250150841	0.06389566739538945	0.21776456595220797	5.274641431672651e-05	7.912762900873613e-05
chr3	48500000	49000000	0.04782086309547424	0.04671171994592249	0.37372884532501904	0.0544879631762542	0.04334788691162507	0.06886593238110075	0.07574599443312366	0.1060673270480837	0.09921414848168371	0.3364028812568478	0.01840387560276052	0.015908661842758066
chr3	49000000	49500000	0.07187673698692322	0.056429541285425426	0.3770332344836153	0.14677366173204934	0.2857584033496071	0.194249369977587	0.08197315239391906	0.0478087062190153	0.07699075195086445	0.26977376021520105	0.0033259868168173754	0.005841511495626337
chr3	49500000	50000000	0.11051526801452638	0.09275565964016318	0.6131737160808332	0.230535182133745	0.20195180451672837	0.2759856410006873	0.10593514383231269	0.1025815773443192	0.08224159793738162	0.2862213368068788	0.007697632534319504	7.908543260906671e-05
chr3	50000000	50500000	0.05968381739883423	0.0501074977196157	0.40785985137607955	0.0317394939480816	0.05913269921875	0.077942328125	0.11428097349787239	0.13360703714733252	0.12777484546494403	0.37440502050632385	0.08975897640450665	0.017963201153696047
chr3	50500000	51000000	0.08978861423263551	0.0835232132844925	0.5631111283896937	0.18451599868070162	0.16401240435031686	0.0719489689038651	0.1430887557425836	0.08072029706218892	0.1366643321522928	0.347240103850574	0.0012936951801767115	0.002854208324613497
chr3	51000000	51500000	0.11180865332946778	0.09567709522859752	0.5701432173933815	0.4772238346708049	0.3216855977213491	0.4031572893684672	0.22621762111409502	0.2789418627148264	0.2187174331810948	0.45450433977824883	0.06524182942916135	0.11115448872072015
chr3	51500000	52000000	0.17375333518218994	0.14661657672689854	0.8028218021587334	0.9699560793230905	0.6122474607419	0.6431135494222686	0.28002521154083865	0.2926959455907312	0.2893553005198469	0.3793499843003808	0.004124314304695755	0.021158974394830273
chr3	52000000	52500000	0.0881934496520996	0.08120328192576766	0.4002344002507121	0.40882340456324506	0.6058083647857966	0.6357165545115169	0.2242185731851597	0.21130188404737146	0.17571620356971404	0.41088433570694344	0.07231470305914176	0.07331493493393859
chr3	52500000	53000000	0.048105714814186094	0.05340430043303967	0.3121566538883489	0.22042474675191404	0.24762512552563756	0.11667979990325733	0.14930305318851664	0.17286258458389925	0.07677355780460858	0.35944745776069453	0.005979250521950058	0.005129325587986513
chr3	53000000	53500000	0.01749131025505066	0.02191697503219545	0.16744709235057892	0.058394060016147005	0.13655742619939829	0.0	0.16571673512911558	0.08022386796239592	0.16222329099466343	0.39188372076155503	0.004919891463987163	0.009064055285040723
chr3	53500000	54000000	0.04708935504550934	0.0424577179005146	0.30605766922162825	0.06610785294030637	0.25674741743160656	0.0	0.14368497872481684	0.13950460626053654	0.03412482386795198	0.4228255910756181	0.04594858592884194	0.010075458532148841
chr3	54000000	54500000	0.05078161123332977	0.047516968103781344	0.3924297667116403	0.0693933548603507	0.09289735558774515	0.077942328125	0.129257492738743	0.09771986949656544	0.06537069907633464	0.37491761311005384	0.014350571779576238	0.023397428342645306
chr3	54500000	55000000	0.05039085920276642	0.04882517168742418	0.3911661080808792	0.12779709933725594	0.06833703054511278	0.18666372760974426	0.1684676030159382	0.28207847770122485	0.13352099427502565	0.43137977523022164	0.03813776364620006	0.038580636765966896
chr3	55000000	55500000	0.09547081670074462	0.0785677719747424	0.5053882876388013	0.29430842377523425	0.6410476064973161	0.2771612419986146	0.19600885722813463	0.2838514168837287	0.18936971908291902	0.4238327781420452	0.014674738754113478	0.014912754205316969
chr3	55500000	56000000	0.08586833505096436	0.08169210365730524	0.5057384403548073	0.07090395181228902	0.09219199186382111	0.1531271008743544	0.1497595212846236	0.13245973179625695	0.12342424913934265	0.3914763277388782	0.011992618715592783	0.009291026943100803
chr3	56000000	56500000	0.06957164384994506	0.07405035048690438	0.4441030494868367	0.10610297854916079	0.21888658668810798	0.08739452463788813	0.13309878682928375	0.17382352272566554	0.07864889280089306	0.34729729183569186	0.002844124602266511	0.0044964169305440164
chr3	56500000	57000000	0.13613140105667113	0.12265825785657763	0.7340661238740671	0.21234253177318244	0.2370477229296663	0.16558589278784633	0.10562424184394605	0.08644932555546012	0.09502090111112756	0.2889608866668329	3.348134423328228e-05	3.663226955947863e-05
chr3	57000000	57500000	0.08184122419776915	0.07281959795819223	0.5240526042643294	0.155162911001951	0.33250169428847565	0.1887843870915523	0.14059469734515564	0.10080842908250023	0.15965130295344396	0.3257664264301207	0.0009074153351485729	0.0010048660426093627
chr3	57500000	58000000	0.022533027026748656	0.03162751581028104	0.24289692762098222	0.025818508902293733	0.0	0.0	0.1409026143648167	0.13023986528136558	0.1004355764554727	0.4023209982657084	0.0645437176131738	0.03871431573277203
chr3	58000000	58500000	0.04304604157981872	0.042012978282786904	0.3520594584357411	0.07386398046875	0.27595255859375	0.044675119018895273	0.15363655216822	0.13212134812334064	0.1402942319722288	0.3807414706848889	0.045724467072008085	0.10250419154692805
chr3	58500000	59000000	0.018513386579322815	0.02405718531756848	0.22765872025052886	0.0248183017578125	0.0	0.020276830199854726	0.12035317043034718	0.10809483304539877	0.11329648996886178	0.44098478486112275	0.4648837532749801	0.47985879041792806
chr3	59000000	59500000	0.041503068907356264	0.03828160443009436	0.3043628782519259	0.05116686848691644	0.11584114678640464	0.06365194189381	0.1614010542805604	0.1415558377996446	0.15695131960720485	0.44298182107860284	0.0028709008332581305	0.0026072234634657698
chr3	59500000	60000000	0.06139540934638977	0.05340443850557506	0.33215325596808776	0.0925667304913148	0.27460895232806565	0.1540948537281111	0.10123821176421041	0.14750055661739267	0.1217912534307101	0.28481159631645386	0.000715349089900734	0.0009764017775569313
chr3	60000000	60500000	0.07442821301383971	0.0730413622982949	0.5381347250546586	0.13580064638031822	0.2468687954167797	0.3047143500879996	0.10018316045568447	0.0873141727598396	0.06662822668806391	0.3597590464177946	0.0005622832688361894	0.0008552120815023507
chr3	60500000	61000000	0.035576395479583744	0.04300612311860919	0.3432533467574927	0.018492784429433397	0.10668016056713142	0.016640285930704293	0.09739225153797804	0.11095818635292266	0.07036793624847104	0.42400520814867715	0.0008802079474774541	0.005127324604055324
chr3	61000000	61500000	0.04527959247283936	0.040964846431329846	0.3082086972035173	0.02769792566104811	0.09699914021411858	0.002413846791399967	0.0865271435805812	0.13189573466139812	0.0800238021673851	0.39671917635494325	0.01904018603117544	0.06705696647643516
chr3	61500000	62000000	0.04592720439567566	0.04546795155510306	0.3042295335624134	0.025354305058256237	0.0722733046875	0.03006215320860003	0.07998583956065324	0.1169951728949646	0.11445669103880603	0.30082867103185884	0.00034162632662253304	8.024962597111485e-05
chr3	62000000	62500000	0.032358923365783686	0.03507356925432384	0.2702204191733656	0.04896808226615032	0.067187058471727	0.0	0.10769313291950418	0.0532724408614656	0.1138419591837154	0.4067510398380931	0.014415748709432415	0.024130789648198682
chr3	62500000	63000000	0.031337041443634035	0.0379239694301784	0.2627437701104015	0.024473393269273884	0.018226839965773	0.0	0.09005533456372734	0.07313580709968795	0.09103747678115794	0.317414858320841	0.028463529520904432	0.00916208024187311
chr3	63000000	63500000	0.03250298658180237	0.03683496961158514	0.285831526543078	0.05826940340805652	0.03942180078125	0.02587684014538969	0.08979767866051798	0.1333337667632299	0.09542661125866411	0.3625304465268764	0.0019382339881111367	0.0005686029667717426
chr3	63500000	64000000	0.02979108457069397	0.03756946744813025	0.31533005137951153	0.07630431352439891	0.1477092760257199	0.05206548797961031	0.12785909083807587	0.14835700866830692	0.1164703834793656	0.4112019192849136	0.022864040258962604	0.025284125170951202
chr3	64000000	64500000	0.06660249853935242	0.063003872581169	0.37920384320838607	0.10681709062166078	0.2399384388180301	0.0974279375	0.11885644604128058	0.10889831749889685	0.09857643102595784	0.2989757057379746	0.01386687040383552	0.006828816924235531
chr3	64500000	65000000	0.09884704408798217	0.0782932536367774	0.44500708042132586	0.13337187256903774	0.2551915539390115	0.12574555194357254	0.09945950126777033	0.08919107589995456	0.0828120495138971	0.22828732687619838	2.4433293067529556e-05	3.5160240134967916e-05
chr3	65000000	65500000	0.0510999458267212	0.04990821295686066	0.36484939578871073	0.14225070321018093	0.28357304762348845	0.4707943855564275	0.13298989817027854	0.11886812079476126	0.16075304294388384	0.3993523760346203	0.07256303788148379	0.06153879254776343
chr3	65500000	66000000	0.014533413605690002	0.021830366357669235	0.19805848787321145	0.016832322030203684	0.0	0.0	0.12526726321237738	0.2671687349922501	0.09976840928449535	0.3882503022751227	0.6571833745009039	0.6113497480120549
chr3	66000000	66500000	0.04347793668537139	0.04376169044144452	0.41848499886997215	0.06052613729144565	0.013140599609375	0.0	0.11434050859173861	0.07612895883044142	0.09049818271747422	0.4057120957228498	0.0008339048410009166	0.003270007023550281
chr3	66500000	67000000	0.03310352348194122	0.03733059453834593	0.3061633880467034	0.032481367046505914	0.0	0.0	0.10849007741415623	0.09650143971053683	0.11696231806262496	0.40130764494026	0.004054649295730669	0.0027850012714904404
chr3	67000000	67500000	0.028071482984924317	0.0331125812913701	0.2765387921027528	0.048196364153707795	0.13472603797822116	0.0	0.11123963649083148	0.06656393162385038	0.10588586432357429	0.4284474246156274	0.0292331646028249	0.08626970251059717
chr3	67500000	68000000	0.035952617922401425	0.041282848550386726	0.301184419521734	0.0796280833121978	0.3959758478485195	0.05196156640625	0.140775813433599	0.16147763740661747	0.13378416527498288	0.35411763584769645	0.03388679898268961	0.06420264182007035
chr3	68000000	68500000	0.07736084157905578	0.07147714393472672	0.6194661993828429	0.1462826898097782	0.3479254308704873	0.149389421875	0.16083046974968188	0.10204106144244914	0.14269031958665432	0.4012915491212054	0.005068886841767147	0.002958090198439799
chr3	68500000	69000000	0.029578148459815976	0.03241828057581932	0.26904222794261606	0.14586634072478338	0.282071673641457	0.2013510859375	0.16161643964000663	0.16556320287762663	0.08159987396158032	0.39214648892472426	0.19866883521095652	0.24182864695574458
chr3	69000000	69500000	0.017260963740348814	0.022945564623706043	0.21440708984843002	0.1288133875414311	0.04229723016929404	0.08203504667217054	0.16159031345159355	0.20259761930526216	0.1825270844395699	0.41752212416672124	0.13807645697321655	0.22765238720371186
chr3	69500000	70000000	0.016029059624671937	0.020368772593140603	0.20302786663369857	0.057230492685231164	0.05850118769514597	0.16097396889897667	0.1595220189014396	0.3782475157757782	0.13347302471718323	0.38523864694548815	0.0641781713564513	0.03767179765047029
chr3	70000000	70500000	0.03707829668827057	0.034624313154459	0.3351199913685954	0.0635481329228687	0.0	0.13245393167075692	0.10005274273679714	0.1589079242837696	0.026681798997050584	0.37711948980675675	0.0015026604733232591	0.002695223278097043
chr3	70500000	71000000	0.07672929107437135	0.06124251728028059	0.4058574166774567	0.1521075855351183	0.0854138984375	0.380375823838575	0.08390894155935807	0.09701734207099184	0.06661218124790384	0.27444397894584843	0.0016187144285459989	0.003017917173396767
chr3	71000000	71500000	0.08678664712905884	0.07010886409682035	0.43751882393200175	0.09332247631433507	0.157687203125	0.06255585782577086	0.06365931037376867	0.062079130215675286	0.053778250916554866	0.24310418913622603	0.0008654335989092217	0.0011316426007408763
chr3	71500000	72000000	0.06622380139808655	0.05231235675019026	0.3314054095060208	0.1060372274482763	0.05913269921875	0.09871528549122713	0.06297452497314684	0.07209485312349036	0.056626938738787616	0.27591509665493846	0.0026961653925999998	0.00020493067871464612
chr3	72000000	72500000	0.08881592350425721	0.07252880704700947	0.4629142718664785	0.18924519753903757	0.06705871926731093	0.20490794506663643	0.08224387418122726	0.07921370508561132	0.09563366400660249	0.26132664806347355	0.00014020783862239513	0.0002382784808568869
chr3	72500000	73000000	0.10084673321380615	0.0785000578917265	0.49721061396024174	0.2502497804487819	0.25191327736555064	0.2615044010443914	0.07119189697562324	0.0654895634412345	0.03827023518798006	0.2541390804138184	0.000303281661264232	0.0001568778596072234
chr3	73000000	73500000	0.08644257602233886	0.06892873283986747	0.453974166200583	0.1287907112255246	0.09495690766401345	0.1818199406633701	0.08267078360590308	0.11842254294703349	0.04935823537868924	0.2810714346304173	0.010572458907549499	0.014369835119879522
chr3	73500000	74000000	0.04852888252067566	0.047576436722293496	0.32354909781186036	0.03200835548393693	0.065703	0.06495194921875	0.07480169874241377	0.11485392686005334	0.06015426309317129	0.334107182123882	0.031201921463919466	0.015035684565137522
chr3	74000000	74500000	0.08305948970298767	0.06744383360999823	0.44689804368937436	0.131377349603099	0.2318967987892169	0.08278777381446947	0.07199535225012808	0.05262773047762067	0.050627815237950805	0.24970565919531848	0.004542463899791241	0.017197585515930227
chr3	74500000	75000000	0.08762658883514406	0.07469600455918908	0.4903693568826986	0.12143595495308437	0.17960076604133157	0.15319249688519357	0.06101280624495612	0.07692698989285808	0.06804988278516774	0.2604467498284317	0.00010525039561911196	0.00025162017160698826
chr3	75000000	75500000	0.0663692571182251	0.05511203028730303	0.36877460252580246	0.16702013774906563	0.1206967359507015	0.2978913144207492	0.07594588107488613	0.05453358866539717	0.05056333410603431	0.30774059691601263	0.00023963379167276817	8.777014374270919e-05
chr3	75500000	76000000	0.055900175897979736	0.045609841731198135	0.4145674018118861	0.08075983631180743	0.223390203125	0.05719130159833774	0.11810704612369731	0.1535251136209804	0.1412586497190328	0.44532185930614937	0.03044458674054947	0.011303302203336196
chr3	76000000	76500000	0.04372856369667053	0.0378266464279294	0.2964750393204857	0.011638822222172185	0.024079047372781177	0.0	0.06752390957127195	0.09821165510078814	0.031633841633960456	0.3185022863300603	0.00020620129407331592	0.00031805007421000056
chr3	76500000	77000000	0.03579270562973023	0.03660286907207966	0.2877867070559176	0.025215289923453815	0.09614354143453027	0.0	0.06828406900754601	0.047154287332185796	0.022392772814355713	0.3649245688417016	0.005401896858723437	0.00269742920709597
chr3	77000000	77500000	0.05266197062568665	0.04677990889547765	0.3219605398900821	0.024168013159022787	0.057175512755188555	0.007933108750403896	0.0691461198813891	0.0778677374136413	0.05058308097310179	0.3381447235983872	0.00194534434194643	0.00112259783416227
chr3	77500000	78000000	0.07263408244972229	0.06519110386633872	0.4882566885368177	0.0587429138121313	0.06919975974670083	0.12846597718709613	0.06503648708229837	0.08917622726192947	0.036173695034656464	0.28401865642268487	0.008297054041627979	0.012563581676911743
chr3	78000000	78500000	0.047764305485916134	0.04396553514185548	0.32746259871705274	0.01724988008615922	0.009643841815799161	0.0584567578125	0.08136511012788254	0.0964618569218693	0.08243781934045862	0.35276486600271084	0.004450982199535018	0.008986699852569967
chr3	78500000	79000000	0.05155654395751953	0.04709013830493391	0.3414043489623633	0.06964480905172926	0.05220081025332338	0.23152395403472734	0.13257897140915226	0.14533543472501945	0.13169177146752353	0.37282391817939575	0.005639083413949756	0.00800986873934493
chr3	79000000	79500000	0.029160432158851623	0.027153201192997398	0.2932758303116381	0.08624249164824434	0.020072494434176618	0.15658773639079296	0.1472732130390899	0.0813069138843751	0.14250602608605586	0.3989679039850002	0.005624419491767884	0.012362650659346996
chr3	79500000	80000000	0.11860528848552704	0.10787365932165831	0.6542891750867558	0.41148515474472164	0.3156590929112811	0.5886591141561974	0.1685518793588118	0.18662969788057043	0.20749828550293792	0.3305287883153775	0.009941725629284734	0.01654162757587334
chr3	80000000	80500000	0.08405727003631593	0.08001094000574946	0.4879918102977619	0.1111985730190307	0.2099649109949689	0.15793956103491585	0.0996602063204062	0.06965587224239729	0.0685803814563687	0.32361636186739295	0.00031376399402442527	0.00037735624077836006
chr3	80500000	81000000	0.10517082493667602	0.08951211081932485	0.5788603880012683	0.12757523900672516	0.0896567637555955	0.1838142359458664	0.09420434194268121	0.09951344161019807	0.06760374138561724	0.3037198021029961	0.011505646049206373	0.0011787127846441872
chr3	81000000	81500000	0.10280960386657714	0.08732817125144601	0.51193526661804	0.13205932353620065	0.3407688949218447	0.025980798828125	0.09653386696578517	0.13502192163554605	0.10857940325824982	0.3096426687462039	0.003644687223142288	0.0005443609117033871
chr3	81500000	82000000	0.0916488501335144	0.08494442994172871	0.5223214224113488	0.1796924926284036	0.10833889991630978	0.29228384375	0.10792715790241897	0.17389075562790235	0.0987643302702727	0.2961980049051424	0.01184436654004479	0.0010509212813401639
chr3	82000000	82500000	0.03927505598602295	0.04051891000789404	0.36850723172894073	0.08082300221905127	0.0	0.060786509184143175	0.134626629832104	0.24269732632157043	0.12448045830743963	0.4161263873164479	0.0024231022923307827	0.0046282371789996704
chr3	82500000	83000000	0.08527543609695434	0.08724219628125429	0.6029802116184417	0.2678960968720872	0.2334266980842086	0.26185307034102917	0.15931704013512352	0.14318439104380076	0.1615198548676462	0.3877429023791057	0.06907329630842658	0.05217019079485052
chr3	83000000	83500000	0.11796233181152344	0.10880565378353	0.6415332399106741	0.3302323070626012	0.6404232550407913	0.5152404985998277	0.17052766223256274	0.1921675408850475	0.1786577819421428	0.360687364007345	0.05565711305784886	0.04590683721174194
chr3	83500000	84000000	0.04121750078468323	0.040911762950465086	0.3405783061091512	0.07929362138479283	0.03942180078125	0.05196156640625	0.1612504663375315	0.111801201805892	0.13166849529556635	0.47969210730464285	0.008866175888557903	0.004970056105425191
chr3	84000000	84500000	0.08379684737377167	0.06939736201818288	0.4920228277323665	0.3297321740089548	0.15274203408771608	0.1273124692202502	0.19422441149339773	0.17920683041395757	0.2154705877574574	0.39295497065548773	0.017385396388315762	0.03427494005933289
chr3	84500000	85000000	0.05100734217739105	0.05692522551292181	0.37889812343151347	0.15563900605764344	0.4469107707463327	0.24443156368860783	0.19286004284968522	0.2071552557943183	0.14993017842240766	0.3952225748635269	0.11405368705246097	0.11569335854709979
chr3	85000000	85500000	0.14499948238220214	0.11728224315834046	0.7479704657490398	0.5100196886176045	0.39903279672845127	0.6046657528146092	0.22187442247340655	0.17057088555561728	0.31011277002692944	0.3696412085141438	0.005350982835574472	0.013303686032387869
chr3	85500000	86000000	0.01852768168516159	0.02651001544630155	0.2773572097056331	0.06459344755307471	0.0328515	0.10828777677653274	0.1732913714345296	0.18347517447881606	0.16749517823663063	0.42907073154468073	0.04494954848076843	0.04206103418693224
chr3	86000000	86500000	0.01978105064840317	0.024462875464517624	0.18872775268549813	0.0378183583984375	0.0	0.0	0.15377748295597116	0.1743394294868543	0.1370883293983126	0.38836960448623287	0.00977509097503541	0.009606905028354087
chr3	86500000	87000000	0.022263571430015564	0.027667064831644297	0.2347040197948907	0.0885610324956873	0.1258751529338811	0.0	0.1648048192945153	0.23662685591526875	0.12590412729467526	0.3800435282910975	0.15941113467689325	0.17806954409228942
chr3	87000000	87500000	0.13230997357788085	0.11833248859559	0.7022708339382573	0.7660145063169231	0.6959864189089024	0.5457645551423637	0.2728745714720909	0.18651715724790777	0.2981777189513955	0.36472905937511163	0.009161384903196429	0.0017894376880831495
chr3	87500000	88000000	0.0359130596042633	0.040229593208923935	0.2907083440269982	0.1940468619769948	0.3213707719072165	0.19438870831373956	0.294131634215615	0.2021358415060222	0.29412441482985785	0.4557667577055024	0.141403538798684	0.18837224883800652
chr3	88000000	88500000	0.010178682391071319	0.02219747665602714	0.16361135617060554	0.130186921533893	0.223390203125	0.22594693012749806	0.2180178750211157	0.2810500470401321	0.24755930409975405	0.41235995914943047	0.05394128234713194	0.11397562194164779
chr3	88500000	89000000	0.011805392133426667	0.018873825815461577	0.12874342798358565	0.12119649750072055	0.007732491147125223	0.08111521463683351	0.16514295968462242	0.21946222955579028	0.16529613256918138	0.37592908122625585	0.08385037360801072	0.08697706058749118
chr3	89000000	89500000	0.030955366920280458	0.03393958520062268	0.243784827054691	0.18439857300274187	0.4499853324887606	0.4106466459670037	0.23449087976263028	0.3649232842731118	0.21712038492920743	0.48611273689828266	0.3238348318814391	0.2617754940432541
chr3	89500000	90000000	0.09857475522623062	0.09988614544585347	0.6600804991749528	0.3974403124977004	0.41696732744615245	0.1577432318970508	0.24986122193746857	0.17870503834888674	0.20938782429355404	0.46308246240978707	0.04810229604862362	0.0327260101474274
chr3	90000000	90500000	0.012327067161083222	0.022615717273041607	0.17797733872639715	0.07047311282288747	0.12400047001171179	0.014688952196760755	0.19868225802928272	0.2558342202534509	0.21571369725576073	0.5364609894226818	0.3290189114039687	0.27401507503293654
chr3	90500000	91000000	0.09300807014350891	0.08387727901174127	0.4147069619789977	0.28622251620706174	0.5228326243048019	0.27361009765625	0.13105857690822717	0.07367948824545023	0.1958822392896659	0.33260404055711695	0.018138032420410392	0.010523639666459358
chr3	91000000	91500000	0.12259591504974367	0.11431116965746879	0.4919879029203664	0.26098183272726155	0.22143985610127123	0.33221640525019747	0.09691355658105408	0.09673550511820621	0.0624187806897918	0.18875256878252727	0.0018156509606786317	0.0030740219844665193
chr3	91500000	92000000	0.08280373248863221	0.07874793226632476	0.37350296637684394	0.20118223878256228	0.22813194928142685	0.3821907548797672	0.07359432675656406	0.09755641357366192	0.0882984445165769	0.1666357597914905	0.0018591239360955956	0.013904461355083901
chr3	92000000	92500000	0.22835352930488587	0.19794359828615188	0.5913914346682028	0.3365590257347982	0.15519628401958907	0.37171600733680044	0.09398480023019964	0.10078327299791076	0.12962178095653804	0.21829258454653114	0.0028002108890863714	0.003455806975059962
chr3	92500000	93000000	0.13274251163482667	0.12274067925858498	0.6763834299415856	0.3684909950512657	0.18606869573882356	0.4949793485095601	0.12227184115219117	0.08485968687015927	0.12948479941134983	0.29226736821039706	0.012470619127000942	0.017631509390815977
chr3	93000000	93500000	0.09887922808589934	0.08045712467035651	0.49175512435747337	0.15980735850575206	0.30775802331820207	0.24835610664000793	0.1424143441011063	0.14122980656291576	0.1525006093889744	0.3492317797762242	0.0018000886038111858	0.003222456019998983
chr3	93500000	94000000	0.024270596253585817	0.024682309009261428	0.10205862248872265	0.04213815906240801	0.0014366961421352995	0.06042942530711312	0.1465737089690199	0.1682759089223375	0.17593511206712306	0.1839620041344573	0.017148010610705516	0.008855900876024897
